listing_id,host_name,last_review,price,nbhood_full,monthly_price,description,room_type,borough,price_range,labels
34116575,Jessie,2019-06-15,120.0,"Manhattan, Upper East Side",3600.0,"Sunny, Quiet, Green Studio near Central Park & MET",entire home/apt,Manhattan,$70-175,Average
34117228,Wendy,2019-07-03,78.0,"Brooklyn, Williamsburg",2340.0,Whimsical music room in an Artsy W‚Äôburg 3br,private room,Brooklyn,$70-175,Average
34118020,Ashley At Bedly,2019-05-31,38.0,"Manhattan, East Harlem",1140.0,Amazing Area - Quick walk to Metro - Spacious!,private room,Manhattan,$0-69,Budget
34118644,Sonder (Nyc),2019-06-14,256.0,"Manhattan, Financial District",7680.0,Sonder | Stock Exchange | Sleek 1BR + Kitchen,entire home/apt,Manhattan,$176-350,Expensive
34118882,Sonder (Nyc),2019-06-08,229.0,"Manhattan, Financial District",6870.0,Sonder | Stock Exchange | Superior 1BR + Kitchen,entire home/apt,Manhattan,$176-350,Expensive
34119451,Yuliya,2019-06-10,1000.0,"Manhattan, Gramercy",30000.0,Amazing 3BR private triplex in historic townhouse!,entire home/apt,Manhattan,>$350,Extravagant
34119485,Ruby,2019-06-23,89.0,"Brooklyn, Fort Hamilton",2670.0,Bright and Spacious Apartment in Bay Ridge,entire home/apt,Brooklyn,$70-175,Average
34120117,Karen,2019-07-01,150.0,"Brooklyn, Crown Heights",4500.0,The Grand Blue Hideaway Near The Park,entire home/apt,Brooklyn,$70-175,Average
34120534,Vaughn,2019-06-14,500.0,"Manhattan, West Village",15000.0,"Sunlit Apartment in the ""Friends Building""",entire home/apt,Manhattan,>$350,Extravagant
34120696,Eddy,2019-06-30,74.0,"Queens, Ridgewood",2220.0,Fully renovated 1 bedroom apartment,entire home/apt,Queens,$70-175,Average
34120717,Sonder (Nyc),2019-06-21,217.0,"Manhattan, Financial District",6510.0,Sonder | Stock Exchange | Divine 1BR + Lounge,entire home/apt,Manhattan,$176-350,Expensive
34120798,Sonder (Nyc),2019-06-21,203.0,"Manhattan, Financial District",6090.0,Sonder | Stock Exchange | Divine Studio + Laundry,entire home/apt,Manhattan,$176-350,Expensive
34120977,Russell,2019-06-30,305.0,"Brooklyn, Williamsburg",9150.0,"Chic, Spacious, Bright BK 2-Bedroom w/ Backyard",entire home/apt,Brooklyn,$176-350,Expensive
34121613,Beverly,2019-07-01,65.0,"Brooklyn, Bushwick",1950.0,"Private room in spacious, cozy Brooklyn home.",private room,Brooklyn,$0-69,Budget
34121885,Xinting,2019-06-29,127.0,"Manhattan, Upper East Side",3810.0,NYC Summer Housing,entire home/apt,Manhattan,$70-175,Average
34121944,Shauna,2019-05-17,99.0,"Brooklyn, Crown Heights",2970.0,"Spacious, studio w/ great lighting in heart of BK",entire home/apt,Brooklyn,$70-175,Average
34122318,Ashley At Bedly,2019-07-01,37.0,"Manhattan, Upper East Side",1110.0,"Amazing Area - Free Laundry, Cleaning & WiFi!",private room,Manhattan,$0-69,Budget
34122992,Kisha,2019-06-01,50.0,"Queens, Springfield Gardens",1500.0,Cozy big room Perfect for 2 adults and an infant,private room,Queens,$0-69,Budget
34123251,William,2019-07-04,195.0,"Brooklyn, Gowanus",5850.0,Charming Park Slope 2BR (15 Minutes to Manhattan!),entire home/apt,Brooklyn,$176-350,Expensive
34124049,Sandra & Katharina,2019-07-01,120.0,"Manhattan, Chinatown",3600.0,Private bedroom located in Downtown Manhattan,private room,Manhattan,$70-175,Average
34124075,Lynne,2019-06-30,120.0,"Manhattan, Upper East Side",3600.0,Stay with a native New Yorker!,private room,Manhattan,$70-175,Average
34124100,Stephen,2019-06-23,499.0,"Manhattan, Hell's Kitchen",14970.0,2 Bedroom/2 Bath Hell‚Äôs Kitchen Gem with views.,entire home/apt,Manhattan,>$350,Extravagant
34124248,Florentino,2019-06-25,35.0,"Manhattan, East Harlem",1050.0,Emergency sleeping for backpacking or Couchsurfer,shared room,Manhattan,$0-69,Budget
34124328,Kazuya,2019-05-17,67.0,"Queens, Woodside",2010.0,"Lovely stay near LGA. Lux condo RM, private bath!",private room,Queens,$0-69,Budget
34124720,Jeremy,2019-07-03,75.0,"Manhattan, Hell's Kitchen",2250.0,"Private Bedroom, LGBTQ Friendly",private room,Manhattan,$70-175,Average
34124949,Noah,2019-05-15,63.0,"Manhattan, East Village",1890.0,"Apartment for rent in EV, ten min from WSP",private room,Manhattan,$0-69,Budget
34125094,Kledi,2019-06-30,189.0,"Manhattan, Midtown",5670.0,‚òÖINCREDIBLE LOCATION‚òÖHELLO TIMES SQ & CENTRAL PARK,entire home/apt,Manhattan,$176-350,Expensive
34126611,Jenny,2019-04-24,65.0,"Brooklyn, Williamsburg",1950.0,"amazing, homey, plant-filled and spacious retreat",private room,Brooklyn,$0-69,Budget
34126627,Kazuya,2019-06-15,59.0,"Queens, Woodside",1770.0,Woodside condo room close to Midtown / LGA.,private room,Queens,$0-69,Budget
34126672,Carol,2019-05-08,50.0,"Manhattan, Upper West Side",1500.0,ZEN LIVING RM CLOSE 2 COLUMBIA UNI & CENTRAL PRK!,shared room,Manhattan,$0-69,Budget
34126874,H Ai,2019-06-29,55.0,"Queens, Flushing",1650.0,suit No.1,private room,Queens,$0-69,Budget
34139763,Timothy,2019-05-17,63.0,"Brooklyn, Bushwick",1890.0,Quiet & Modern Serene Bedroom near J subway train,private room,Brooklyn,$0-69,Budget
34142194,Alex,2019-06-23,95.0,"Manhattan, Midtown",2850.0,QUIET SPACIOUS BEDROOM IN THE HEART OF MANHATTAN,private room,Manhattan,$70-175,Average
34142214,Damien,2019-06-01,45.0,"Bronx, Concourse",1350.0,"Cozy home, away from home. 15 mins from downtown.",private room,Bronx,$0-69,Budget
34143280,Shara,2019-06-21,50.0,"Manhattan, Washington Heights",1500.0,Clean & Cozy Guestroom in Harlem-Heights,private room,Manhattan,$0-69,Budget
34145824,Vanessa,2019-06-30,63.0,"Brooklyn, Bushwick",1890.0,Peaceful and Cozy Room in Bushwick,private room,Brooklyn,$0-69,Budget
34146260,Nancy,2019-06-10,27.0,"Queens, Jackson Heights",810.0,Crash Pad in Jackson Heights,shared room,Queens,$0-69,Budget
34146835,Ori,2019-07-05,125.0,"Brooklyn, Brooklyn Heights",3750.0,Massive Private Bedroom in Brooklyn Heights,private room,Brooklyn,$70-175,Average
34147375,Sonder (Nyc),2019-06-23,470.0,"Manhattan, Financial District",14100.0,Sonder | Stock Exchange | Sunny 3BR + Sofa Bed,entire home/apt,Manhattan,>$350,Extravagant
34147709,Sonder (Nyc),2019-06-23,229.0,"Manhattan, Financial District",6870.0,Sonder | Stock Exchange | Brilliant 1BR + Laundry,entire home/apt,Manhattan,$176-350,Expensive
34147733,Sonder (Nyc),2019-06-14,470.0,"Manhattan, Financial District",14100.0,Sonder | Stock Exchange | Stunning 3BR + Laundry,entire home/apt,Manhattan,>$350,Extravagant
34147828,Sonder (Nyc),2019-05-05,228.0,"Manhattan, Financial District",6840.0,Sonder | Stock Exchange | Brilliant 1BR + Sofa Bed,entire home/apt,Manhattan,$176-350,Expensive
34148267,Leslie,2019-06-28,239.0,"Manhattan, Midtown",7170.0,"Stunning Private Apt, Perfect Location Premium Bed",entire home/apt,Manhattan,$176-350,Expensive
34150118,Scott,2019-05-27,150.0,"Manhattan, East Harlem",4500.0,Cool newly renovated 1BR Apt overlooking Park,entire home/apt,Manhattan,$70-175,Average
34150120,Stephanie,2019-07-05,99.0,"Brooklyn, Bushwick",2970.0,2 bed.Full apartment. L Train.15 min away from NYC,entire home/apt,Brooklyn,$70-175,Average
34150501,Plamen,2019-05-28,380.0,"Manhattan, Chelsea",11400.0,Amazing 3BR Apartment - Incredible Location,entire home/apt,Manhattan,>$350,Extravagant
34150840,Mono,2019-07-02,50.0,"Brooklyn, Bedford-Stuyvesant",1500.0,Brooklyn Sunny Apartment,private room,Brooklyn,$0-69,Budget
34150989,Dave,2019-06-16,300.0,"Manhattan, Washington Heights",9000.0,CHARMING APT. IN MANHATTAN! 2 FULL BATH & 7 BEDS,entire home/apt,Manhattan,$176-350,Expensive
34151215,Leslie,2019-07-08,100.0,"Brooklyn, Bedford-Stuyvesant",3000.0,Bright and Artsy 2 Bedroom Apartment,entire home/apt,Brooklyn,$70-175,Average
34151410,Jalal,2019-06-10,200.0,"Brooklyn, Greenpoint",6000.0,Cozy apartment in a safe neighborhood,entire home/apt,Brooklyn,$176-350,Expensive
34152348,Katrin,2019-05-16,320.0,"Manhattan, Chelsea",9600.0,Awesome 3 bedroom apartment in best location,entire home/apt,Manhattan,$176-350,Expensive
34152598,Annabella,2019-07-01,52.0,"Brooklyn, Bushwick",1560.0,Hip budget friendly room 20 min from Manhattan!,private room,Brooklyn,$0-69,Budget
34152864,Anna,2019-06-22,304.0,"Manhattan, Kips Bay",9120.0,Luxury 2 Bedrooms 2 bathrooms High-rise,entire home/apt,Manhattan,$176-350,Expensive
34153345,Pinki,2019-06-16,239.0,"Manhattan, Hell's Kitchen",7170.0,‚òÖ Discounted!!‚òÖ NEAR TIMES SQUARE,entire home/apt,Manhattan,$176-350,Expensive
34153647,Ben,2019-05-25,65.0,"Brooklyn, Bushwick",1950.0,"Beautiful private Master Bedroom in
Bushwick!",private room,Brooklyn,$0-69,Budget
34153683,Brian,2019-05-19,300.0,"Manhattan, East Village",9000.0,Sun Filled Studio In the Heart of the East Village,entire home/apt,Manhattan,$176-350,Expensive
34153891,Carlos,2019-06-24,60.0,"Manhattan, Harlem",1800.0,Private Room in a Brand New Apt / Quiet Building,private room,Manhattan,$0-69,Budget
34154797,Maria,2019-06-21,50.0,"Staten Island, South Beach",1500.0,Private Room Near Staten Island Ferry,private room,Staten Island,$0-69,Budget
34156010,Elsen,2019-07-06,539.0,"Manhattan, Kips Bay",16170.0,Amazing Luxury Apt in the middle of Manhattan,entire home/apt,Manhattan,>$350,Extravagant
34156161,Evelyn,2019-06-22,249.0,"Manhattan, Chelsea",7470.0,Chelsea Luxury & Cozy 2 Bedroom Apartment,entire home/apt,Manhattan,$176-350,Expensive
34156292,Francesco,2019-07-01,250.0,"Manhattan, Upper East Side",7500.0,Charming and Elegant Apartment by Central Park,entire home/apt,Manhattan,$176-350,Expensive
34156436,Paola,2019-07-04,249.0,"Manhattan, Upper West Side",7470.0,Stunning 2 Bedrooms Apt Central Park West,entire home/apt,Manhattan,$176-350,Expensive
34156769,Noel,2019-06-14,49.0,"Queens, East Elmhurst",1470.0,LOW PRICE! up to 4+ people-Near LGA / JFK AIRPORT,private room,Queens,$0-69,Budget
34157056,Dani,2019-06-08,499.0,"Manhattan, Murray Hill",14970.0,Top Of New York City Luxury 2Bedroom -with Terrace,entire home/apt,Manhattan,>$350,Extravagant
34157717,Manny,2019-06-30,87.0,"Bronx, Williamsbridge",2610.0,Private Apt w/2 Queen beds close to NY Attractions,entire home/apt,Bronx,$70-175,Average
34160208,B.,2019-06-20,250.0,"Manhattan, Chinatown",7500.0,The Perfect 2 Bedroom Designer Flat in L.E.S.,entire home/apt,Manhattan,$176-350,Expensive
34160917,B.,2019-07-01,250.0,"Manhattan, Lower East Side",7500.0,The Perfect Chic 2BR/1BA Designer Flat in L.E.S.,entire home/apt,Manhattan,$176-350,Expensive
34167620,Bruno,2019-06-27,50.0,"Queens, Woodside",1500.0,"comfortable room, 25min from manhattan",private room,Queens,$0-69,Budget
34168420,Mark  &  Olivia,2019-06-24,350.0,"Manhattan, Upper East Side",10500.0,SUMMER DEAL! Duplex: 2 Bedrooms with Private Yard,entire home/apt,Manhattan,$176-350,Expensive
34169778,Bruno,2019-07-02,50.0,"Queens, Woodside",1500.0,22min from Manhattan,private room,Queens,$0-69,Budget
34170097,Jordan,2019-06-18,101.0,"Brooklyn, Williamsburg",3030.0,Cozy 1 Bedroom Close To Manhattan,entire home/apt,Brooklyn,$70-175,Average
34172085,Ronnie,2019-07-07,60.0,"Manhattan, Inwood",1800.0,Spacious private bedroom in Manhattan.,private room,Manhattan,$0-69,Budget
34172912,Andrea,2019-06-21,250.0,"Manhattan, Greenwich Village",7500.0,Beautiful apartment in prime Soho NYC,entire home/apt,Manhattan,$176-350,Expensive
34173196,Melissa,2019-05-24,250.0,"Manhattan, East Village",7500.0,"Private Queen bedroom, wonderful view",private room,Manhattan,$176-350,Expensive
34173579,Petr,2019-07-01,168.0,"Manhattan, Hell's Kitchen",5040.0,Quiet and cozy 1 bedroom apartment,entire home/apt,Manhattan,$70-175,Average
34176788,Sofia,2019-07-07,48.0,"Brooklyn, Bedford-Stuyvesant",1440.0,A Little Sumptin' on Sumpter,private room,Brooklyn,$0-69,Budget
34177609,Gabriel,2019-07-01,249.0,"Manhattan, Hell's Kitchen",7470.0,MODERN APT WITH AN AMAZING CITY VIEW IN MIDTOWN,entire home/apt,Manhattan,$176-350,Expensive
34177796,S,2019-06-06,577.0,"Manhattan, West Village",17310.0,Blocks to the High Line * West Village Home for 10,entire home/apt,Manhattan,>$350,Extravagant
34178190,Broque,2019-06-30,46.0,"Manhattan, Inwood",1380.0,Room in Bright Authentic New York Style Apartment,private room,Manhattan,$0-69,Budget
34179115,Diego,2019-05-27,50.0,"Brooklyn, Park Slope",1500.0,Stunning View of Manhattan with Balcony,private room,Brooklyn,$0-69,Budget
34180216,Lakshmee,2019-07-04,39.0,"Queens, Jamaica",1170.0,Comfy Jfk Room to crash,private room,Queens,$0-69,Budget
34180443,Bah,2019-06-29,75.0,"Brooklyn, Bedford-Stuyvesant",2250.0,"BRIGHT, chic, Huge room with PRIVATE BATHROOM",private room,Brooklyn,$70-175,Average
34181077,Mo,2019-07-05,499.0,"Manhattan, Kips Bay",14970.0,Penthouse Spectacular NYC Skyline Views,entire home/apt,Manhattan,>$350,Extravagant
34181264,Errol,2019-07-01,65.0,"Brooklyn, Crown Heights",1950.0,Room 2.  Bunk beds available for two adults.,private room,Brooklyn,$0-69,Budget
34181803,Seira,2019-06-30,145.0,"Manhattan, Hell's Kitchen",4350.0,"Safe & lively, tons of restaurants & bars nearby!",private room,Manhattan,$70-175,Average
34182523,Bessi,2019-06-22,299.0,"Manhattan, Upper West Side",8970.0,Gorgeous Super Large 2 Bedroom apartment,entire home/apt,Manhattan,$176-350,Expensive
34182985,Ally,2019-06-04,53.0,"Manhattan, Harlem",1590.0,Adorable Room w/Gym Access-Hamilton Hts Manhattan,private room,Manhattan,$0-69,Budget
34183895,Sonder (Nyc),2019-06-23,247.0,"Manhattan, Financial District",7410.0,Sonder | Stock Exchange | Intimate 1BR + Kitchen,entire home/apt,Manhattan,$176-350,Expensive
34184572,Kismet,2019-07-03,311.0,"Manhattan, Kips Bay",9330.0,3 Bedroom Apartment in Midtown - Amazing Deal,entire home/apt,Manhattan,$176-350,Expensive
34184764,Dane,2019-05-31,99.0,"Queens, Woodside",2970.0,"NEW - STEPS TO SUBWAY, NO STOP TO MANHATTAN!",entire home/apt,Queens,$70-175,Average
34184826,Mohammed,2019-06-02,60.0,"Manhattan, Upper East Side",1800.0,Private big room in upper east side,private room,Manhattan,$0-69,Budget
34184923,Linda,2019-06-26,299.0,"Manhattan, Murray Hill",8970.0,Cozy 2 Bedroom in Luxury Building,entire home/apt,Manhattan,$176-350,Expensive
34186291,Angie,2019-06-29,250.0,"Queens, Howard Beach",7500.0,Smoke n Mirrors,entire home/apt,Queens,$176-350,Expensive
34186868,Yuri,2019-06-22,150.0,"Manhattan, Nolita",4500.0,Bianchi Soho,entire home/apt,Manhattan,$70-175,Average
34194218,Piyawan,2019-07-01,195.0,"Manhattan, Hell's Kitchen",5850.0,Cozy studio located in midtown west,entire home/apt,Manhattan,$176-350,Expensive
34194826,Elias,2019-06-24,85.0,"Brooklyn, Williamsburg",2550.0,Private room in Williamsburg,private room,Brooklyn,$70-175,Average
34196242,Amy,2019-06-29,93.0,"Brooklyn, Bedford-Stuyvesant",2790.0,Newly renovated loft on quiet block,private room,Brooklyn,$70-175,Average
34197691,Missy,2019-07-05,120.0,"Brooklyn, Bushwick",3600.0,"Super Great Bright Room, 15mins to NYC w/ desk",private room,Brooklyn,$70-175,Average
34197733,Mimi,2019-06-22,189.0,"Queens, Woodside",5670.0,Beautiful 3 Bedroom 15 Minutes To Manhattan NYC,entire home/apt,Queens,$176-350,Expensive
34198108,Erin,2019-06-23,129.0,"Manhattan, Chelsea",3870.0,Time Square South - Sunny Lux Twin Hotel Room,private room,Manhattan,$70-175,Average
34199108,Fred,2019-06-26,280.0,"Manhattan, Financial District",8400.0,Beautiful apartment in Manhattan!,entire home/apt,Manhattan,$176-350,Expensive
34199411,Ashley At Bedly,2019-06-01,38.0,"Manhattan, Upper East Side",1140.0,Tons of Bars & Cafes nearby! Quick Walk to Metro,private room,Manhattan,$0-69,Budget
34199783,Raine  &  Andrew,2019-06-11,150.0,"Brooklyn, Greenpoint",4500.0,Modern One Bedroom - Greenpoint,entire home/apt,Brooklyn,$70-175,Average
34200086,Elijah,2019-06-24,145.0,"Manhattan, East Harlem",4350.0,Cozy Studio with Patio Close to the Subway,entire home/apt,Manhattan,$70-175,Average
34200677,Tyler,2019-07-07,95.0,"Brooklyn, Flatbush",2850.0,Great Eclectic Studio Apt in Brooklyn !!!!!!,entire home/apt,Brooklyn,$70-175,Average
34201695,Linda,2019-06-18,65.0,"Brooklyn, Bedford-Stuyvesant",1950.0,BedStuy Private Room (M2),private room,Brooklyn,$0-69,Budget
34202149,Sarah,2019-06-29,220.0,"Brooklyn, Williamsburg",6600.0,"Perfect 2 Bedroom Apt on East River, Williamsburg",entire home/apt,Brooklyn,$176-350,Expensive
34202651,Jamie,2019-06-04,500.0,"Manhattan, Upper West Side",15000.0,"UWS 3BR/2BTH Apt, 1 block from Central Park",entire home/apt,Manhattan,>$350,Extravagant
34203531,Sara & Ronald,2019-05-21,180.0,"Manhattan, Hell's Kitchen",5400.0,‚òÜ Times Square- Home Away From Home,entire home/apt,Manhattan,$176-350,Expensive
34204138,Vangelis,2019-06-19,176.0,"Manhattan, Chinatown",5280.0,2 Bedroom apt in LES with a private roof top,entire home/apt,Manhattan,$176-350,Expensive
34204173,Arthur,2019-06-18,500.0,"Manhattan, Murray Hill",15000.0,Upscale Luxury High Rise with Amazing Terrace,entire home/apt,Manhattan,>$350,Extravagant
34204893,Mark,2019-07-08,86.0,"Brooklyn, Brighton Beach",2580.0,Gorgeous spacious 1 bedroom apartment,entire home/apt,Brooklyn,$70-175,Average
34205576,Ben,2019-05-27,155.0,"Brooklyn, Williamsburg",4650.0,Convenient ground floor duplex - no stairs!,private room,Brooklyn,$70-175,Average
34206163,Erin,2019-05-26,199.0,"Manhattan, Chelsea",5970.0,Midtown Manhattan - Cozy Triple Room,private room,Manhattan,$176-350,Expensive
34206597,"Coleen, Felipe & Victoria",2019-06-08,270.0,"Brooklyn, Williamsburg",8100.0,Waterfront 2 bd apt. Amazing views to Manhattan!,entire home/apt,Brooklyn,$176-350,Expensive
34206762,Erin,2019-06-19,199.0,"Manhattan, Chelsea",5970.0,Time Square Modern Cozy Queen,private room,Manhattan,$176-350,Expensive
34206929,Erin,2019-05-18,199.0,"Manhattan, Chelsea",5970.0,Madison Square Garden - Sunny Queen,private room,Manhattan,$176-350,Expensive
34207823,Erin,2019-07-04,219.0,"Manhattan, Chelsea",6570.0,Time Square South  - Clean Triple Hotel Room,private room,Manhattan,$176-350,Expensive
34207925,Andy,2019-07-03,275.0,"Brooklyn, Flatbush",8250.0,Spacious and beautiful 4BR with backyard,entire home/apt,Brooklyn,$176-350,Expensive
34208053,Ossama,2019-06-07,113.0,"Queens, Long Island City",3390.0,‚ú¥ COZY Astoria NYC ‚ú¥ 1BDR & 1 BATH APT,entire home/apt,Queens,$70-175,Average
34208237,Luigi,2019-06-25,249.0,"Manhattan, Upper East Side",7470.0,Entire Magnificent Townhouse,entire home/apt,Manhattan,$176-350,Expensive
34208674,Jameson,2019-06-24,595.0,"Brooklyn, Williamsburg",17850.0,Amazing 5 bed/2 bath Duplex 10 min from Manhattan!,entire home/apt,Brooklyn,>$350,Extravagant
34209348,Max,2019-06-20,68.0,"Brooklyn, Fort Hamilton",2040.0,Verrazano bridge garden house,private room,Brooklyn,$0-69,Budget
34209440,David,2019-07-01,50.0,"Queens, Maspeth",1500.0,Hotel-like Cottage Private Room KING Bed 25min NYC,private room,Queens,$0-69,Budget
34209596,Claudio,2019-06-17,135.0,"Manhattan, Harlem",4050.0,NYC Private Room in Manhattan,private room,Manhattan,$70-175,Average
34209682,Maxinne,2019-06-30,120.0,"Manhattan, Lower East Side",3600.0,Stunning 2Bedroom Apartment in LES Hot Spot,entire home/apt,Manhattan,$70-175,Average
